2023-03-02T01:37:20.711135608+09:00 INFO flwr 2023-03-01 16:37:20,710 | app.py:139 | Starting Flower server, config: ServerConfig(num_rounds=20, round_timeout=None)
2023-03-02T01:56:01.590350304+09:00 INFO flwr 2023-03-01 16:56:01,589 | server.py:396 | cid: ipv4:10.1.196.121:49266 - train + comm: 53.7269s - train: 53.6432s
2023-03-02T01:56:02.894806918+09:00 INFO flwr 2023-03-01 16:56:02,894 | server.py:396 | cid: ipv4:10.1.51.242:45550 - train + comm: 55.0314s - train: 31.8718s
2023-03-02T01:56:07.007562295+09:00 INFO flwr 2023-03-01 16:56:07,007 | server.py:396 | cid: ipv4:10.1.205.41:57588 - train + comm: 59.1441s - train: 38.5120s
2023-03-02T01:56:07.213616431+09:00 INFO flwr 2023-03-01 16:56:07,213 | server.py:396 | cid: ipv4:10.1.205.60:33862 - train + comm: 59.3502s - train: 37.5653s
2023-03-02T01:56:15.030477947+09:00 INFO flwr 2023-03-01 16:56:15,030 | server.py:396 | cid: ipv4:10.1.196.70:36628 - train + comm: 67.1671s - train: 50.5969s
2023-03-02T01:56:21.849629320+09:00 INFO flwr 2023-03-01 16:56:21,849 | server.py:396 | cid: ipv4:10.1.51.243:49302 - train + comm: 73.9863s - train: 73.9908s
2023-03-02T01:56:21.853877948+09:00 DEBUG flwr 2023-03-01 16:56:21,853 | server.py:257 | fit_round 6 received 45 results and 0 failures
2023-03-02T01:56:21.937685610+09:00 DEBUG flwr 2023-03-01 16:56:21,937 | server.py:184 | evaluate_round 6: strategy sampled 45 clients (out of 50)
2023-03-02T01:56:54.726088885+09:00 DEBUG flwr 2023-03-01 16:56:54,725 | server.py:198 | evaluate_round 6 received 45 results and 0 failures
2023-03-02T01:56:54.726548317+09:00 DEBUG flwr 2023-03-01 16:56:54,726 | server.py:243 | fit_round 7: strategy sampled 44 clients (out of 50)
2023-03-02T01:57:08.626005594+09:00 INFO flwr 2023-03-01 16:57:08,625 | server.py:396 | cid: ipv4:10.1.51.241:34182 - train + comm: 13.8748s - train: 13.8398s
2023-03-02T01:57:08.918078582+09:00 INFO flwr 2023-03-01 16:57:08,917 | server.py:396 | cid: ipv4:10.1.51.239:45176 - train + comm: 14.1669s - train: 14.1314s
2023-03-02T01:57:09.208094832+09:00 INFO flwr 2023-03-01 16:57:09,207 | server.py:396 | cid: ipv4:10.1.51.134:48256 - train + comm: 14.4566s - train: 14.4258s
2023-03-02T01:57:10.240750342+09:00 INFO flwr 2023-03-01 16:57:10,240 | server.py:396 | cid: ipv4:10.1.205.47:36958 - train + comm: 15.4895s - train: 15.4986s
2023-03-02T01:57:10.258521276+09:00 INFO flwr 2023-03-01 16:57:10,258 | server.py:396 | cid: ipv4:10.1.205.13:49850 - train + comm: 15.5072s - train: 15.5099s
2023-03-02T01:57:13.368212047+09:00 INFO flwr 2023-03-01 16:57:13,367 | server.py:396 | cid: ipv4:10.1.51.240:50926 - train + comm: 18.6169s - train: 18.5975s
2023-03-02T01:57:14.573292092+09:00 INFO flwr 2023-03-01 16:57:14,573 | server.py:396 | cid: ipv4:10.1.51.190:45250 - train + comm: 19.8220s - train: 19.8057s
2023-03-02T01:57:15.003949157+09:00 INFO flwr 2023-03-01 16:57:15,003 | server.py:396 | cid: ipv4:10.1.196.97:60012 - train + comm: 20.2526s - train: 20.2373s
2023-03-02T01:57:15.165457479+09:00 INFO flwr 2023-03-01 16:57:15,165 | server.py:396 | cid: ipv4:10.1.196.90:51618 - train + comm: 20.4142s - train: 20.3746s
2023-03-02T01:57:15.349669842+09:00 INFO flwr 2023-03-01 16:57:15,349 | server.py:396 | cid: ipv4:10.1.196.119:37544 - train + comm: 20.5984s - train: 20.5613s
2023-03-02T01:57:15.397683386+09:00 INFO flwr 2023-03-01 16:57:15,397 | server.py:396 | cid: ipv4:10.1.196.110:60332 - train + comm: 20.6464s - train: 20.6053s
2023-03-02T01:57:15.432528487+09:00 INFO flwr 2023-03-01 16:57:15,432 | server.py:396 | cid: ipv4:10.1.196.100:55374 - train + comm: 20.6811s - train: 20.6446s
2023-03-02T01:57:16.782242681+09:00 INFO flwr 2023-03-01 16:57:16,782 | server.py:396 | cid: ipv4:10.1.205.32:56450 - train + comm: 22.0310s - train: 22.0239s
2023-03-02T01:57:16.952021392+09:00 INFO flwr 2023-03-01 16:57:16,951 | server.py:396 | cid: ipv4:10.1.205.43:56106 - train + comm: 22.2007s - train: 22.2098s
2023-03-02T01:57:17.106676351+09:00 INFO flwr 2023-03-01 16:57:17,106 | server.py:396 | cid: ipv4:10.1.205.40:51312 - train + comm: 22.3554s - train: 22.3441s
2023-03-02T01:57:17.261393492+09:00 INFO flwr 2023-03-01 16:57:17,261 | server.py:396 | cid: ipv4:10.1.205.37:54878 - train + comm: 22.5101s - train: 22.5054s
2023-03-02T01:57:17.324165862+09:00 INFO flwr 2023-03-01 16:57:17,323 | server.py:396 | cid: ipv4:10.1.205.27:47688 - train + comm: 22.5728s - train: 22.5833s
2023-03-02T01:57:24.439344108+09:00 INFO flwr 2023-03-01 16:57:24,439 | server.py:396 | cid: ipv4:10.1.205.35:46530 - train + comm: 29.6881s - train: 15.5152s
2023-03-02T01:57:24.495191394+09:00 INFO flwr 2023-03-01 16:57:24,495 | server.py:396 | cid: ipv4:10.1.196.83:51552 - train + comm: 29.7439s - train: 29.6996s
2023-03-02T01:57:24.553534884+09:00 INFO flwr 2023-03-01 16:57:24,553 | server.py:396 | cid: ipv4:10.1.196.96:53862 - train + comm: 29.8021s - train: 29.7664s
2023-03-02T01:57:24.847210700+09:00 INFO flwr 2023-03-01 16:57:24,846 | server.py:396 | cid: ipv4:10.1.196.112:40734 - train + comm: 30.0958s - train: 30.0568s
2023-03-02T01:57:25.443326842+09:00 INFO flwr 2023-03-01 16:57:25,443 | server.py:396 | cid: ipv4:10.1.196.123:53106 - train + comm: 30.6921s - train: 30.6507s
2023-03-02T01:57:26.164231601+09:00 INFO flwr 2023-03-01 16:57:26,163 | server.py:396 | cid: ipv4:10.1.51.242:45550 - train + comm: 31.4129s - train: 31.4126s
2023-03-02T01:57:26.435642349+09:00 INFO flwr 2023-03-01 16:57:26,435 | server.py:396 | cid: ipv4:10.1.196.76:39370 - train + comm: 31.6844s - train: 31.6645s
2023-03-02T01:57:26.576646166+09:00 INFO flwr 2023-03-01 16:57:26,576 | server.py:396 | cid: ipv4:10.1.51.172:58394 - train + comm: 31.8253s - train: 31.7908s
2023-03-02T01:57:30.324588793+09:00 INFO flwr 2023-03-01 16:57:30,324 | server.py:396 | cid: ipv4:10.1.205.62:42102 - train + comm: 35.5733s - train: 15.1533s
2023-03-02T01:57:30.442128722+09:00 INFO flwr 2023-03-01 16:57:30,441 | server.py:396 | cid: ipv4:10.1.205.1:57490 - train + comm: 35.6909s - train: 15.0025s
2023-03-02T01:57:32.578346955+09:00 INFO flwr 2023-03-01 16:57:32,578 | server.py:396 | cid: ipv4:10.1.51.149:60428 - train + comm: 37.8270s - train: 17.9959s
2023-03-02T01:57:34.038210178+09:00 INFO flwr 2023-03-01 16:57:34,037 | server.py:396 | cid: ipv4:10.1.205.3:54410 - train + comm: 39.2869s - train: 39.2852s
2023-03-02T01:57:34.053263527+09:00 INFO flwr 2023-03-01 16:57:34,053 | server.py:396 | cid: ipv4:10.1.205.22:33908 - train + comm: 39.3020s - train: 39.3136s
2023-03-02T01:57:34.123640150+09:00 INFO flwr 2023-03-01 16:57:34,123 | server.py:396 | cid: ipv4:10.1.205.60:33862 - train + comm: 39.3723s - train: 39.3663s
2023-03-02T01:57:34.314224368+09:00 INFO flwr 2023-03-01 16:57:34,313 | server.py:396 | cid: ipv4:10.1.205.41:57588 - train + comm: 39.5628s - train: 39.5598s
2023-03-02T01:57:36.474703065+09:00 INFO flwr 2023-03-01 16:57:36,474 | server.py:396 | cid: ipv4:10.1.205.10:34352 - train + comm: 41.7234s - train: 21.0715s
2023-03-02T01:57:37.052438492+09:00 INFO flwr 2023-03-01 16:57:37,052 | server.py:396 | cid: ipv4:10.1.196.87:52382 - train + comm: 42.3011s - train: 28.4101s
2023-03-02T01:57:38.335587835+09:00 INFO flwr 2023-03-01 16:57:38,335 | server.py:396 | cid: ipv4:10.1.196.98:36404 - train + comm: 43.5842s - train: 29.1105s
2023-03-02T01:57:39.261684746+09:00 INFO flwr 2023-03-01 16:57:39,261 | server.py:396 | cid: ipv4:10.1.196.118:53892 - train + comm: 44.5104s - train: 28.9890s
2023-03-02T01:57:45.018555679+09:00 INFO flwr 2023-03-01 16:57:45,018 | server.py:396 | cid: ipv4:10.1.196.116:59962 - train + comm: 50.2672s - train: 50.2697s
2023-03-02T01:57:45.526712881+09:00 INFO flwr 2023-03-01 16:57:45,526 | server.py:396 | cid: ipv4:10.1.196.121:49266 - train + comm: 50.7753s - train: 50.7283s
2023-03-02T01:57:46.115821130+09:00 INFO flwr 2023-03-01 16:57:46,115 | server.py:396 | cid: ipv4:10.1.196.122:45968 - train + comm: 51.3644s - train: 51.3327s
2023-03-02T01:57:48.314948468+09:00 INFO flwr 2023-03-01 16:57:48,314 | server.py:396 | cid: ipv4:10.1.196.106:33050 - train + comm: 53.5635s - train: 53.5217s
2023-03-02T01:57:48.726739127+09:00 INFO flwr 2023-03-01 16:57:48,726 | server.py:396 | cid: ipv4:10.1.205.14:35002 - train + comm: 53.9755s - train: 38.4791s
2023-03-02T01:57:52.727569882+09:00 INFO flwr 2023-03-01 16:57:52,727 | server.py:396 | cid: ipv4:10.1.205.48:50530 - train + comm: 57.9760s - train: 37.7139s
2023-03-02T01:58:02.719354576+09:00 INFO flwr 2023-03-01 16:58:02,718 | server.py:396 | cid: ipv4:10.1.196.70:36628 - train + comm: 67.9678s - train: 49.3388s
2023-03-02T01:58:04.389996750+09:00 INFO flwr 2023-03-01 16:58:04,389 | server.py:396 | cid: ipv4:10.1.196.105:59210 - train + comm: 69.6386s - train: 48.9753s
2023-03-02T01:58:04.392636811+09:00 DEBUG flwr 2023-03-01 16:58:04,392 | server.py:257 | fit_round 7 received 44 results and 0 failures
2023-03-02T01:58:04.477384470+09:00 DEBUG flwr 2023-03-01 16:58:04,477 | server.py:184 | evaluate_round 7: strategy sampled 44 clients (out of 50)
2023-03-02T01:58:37.832969939+09:00 DEBUG flwr 2023-03-01 16:58:37,832 | server.py:198 | evaluate_round 7 received 44 results and 0 failures
2023-03-02T01:58:37.833439420+09:00 DEBUG flwr 2023-03-01 16:58:37,833 | server.py:243 | fit_round 8: strategy sampled 44 clients (out of 50)
2023-03-02T01:58:51.419777912+09:00 INFO flwr 2023-03-01 16:58:51,419 | server.py:396 | cid: ipv4:10.1.51.239:45176 - train + comm: 13.5414s - train: 13.5308s
2023-03-02T01:58:54.035737425+09:00 INFO flwr 2023-03-01 16:58:54,035 | server.py:396 | cid: ipv4:10.1.205.13:49850 - train + comm: 16.1574s - train: 16.1634s
2023-03-02T01:58:54.497368857+09:00 INFO flwr 2023-03-01 16:58:54,497 | server.py:396 | cid: ipv4:10.1.205.35:46530 - train + comm: 16.6190s - train: 16.6299s
2023-03-02T01:58:57.481643791+09:00 INFO flwr 2023-03-01 16:58:57,481 | server.py:396 | cid: ipv4:10.1.51.149:60428 - train + comm: 19.6033s - train: 19.6107s
2023-03-02T01:58:57.503579237+09:00 INFO flwr 2023-03-01 16:58:57,503 | server.py:396 | cid: ipv4:10.1.51.190:45250 - train + comm: 19.6251s - train: 19.6442s
2023-03-02T01:58:57.534902167+09:00 INFO flwr 2023-03-01 16:58:57,534 | server.py:396 | cid: ipv4:10.1.196.90:51618 - train + comm: 19.6566s - train: 19.6607s
2023-03-02T01:58:57.724612911+09:00 INFO flwr 2023-03-01 16:58:57,724 | server.py:396 | cid: ipv4:10.1.196.119:37544 - train + comm: 19.8462s - train: 19.8393s
2023-03-02T01:58:57.808060304+09:00 INFO flwr 2023-03-01 16:58:57,807 | server.py:396 | cid: ipv4:10.1.51.240:50926 - train + comm: 19.9297s - train: 19.9238s
2023-03-02T01:58:58.105635557+09:00 INFO flwr 2023-03-01 16:58:58,105 | server.py:396 | cid: ipv4:10.1.196.100:55374 - train + comm: 20.2272s - train: 20.2405s
2023-03-02T01:59:00.772078256+09:00 INFO flwr 2023-03-01 16:59:00,771 | server.py:396 | cid: ipv4:10.1.205.43:56106 - train + comm: 22.8937s - train: 22.9170s
2023-03-02T01:59:00.924011962+09:00 INFO flwr 2023-03-01 16:59:00,923 | server.py:396 | cid: ipv4:10.1.205.10:34352 - train + comm: 23.0457s - train: 23.0604s
2023-03-02T01:59:01.055334884+09:00 INFO flwr 2023-03-01 16:59:01,054 | server.py:396 | cid: ipv4:10.1.205.32:56450 - train + comm: 23.1768s - train: 23.1668s
2023-03-02T01:59:01.068684466+09:00 INFO flwr 2023-03-01 16:59:01,068 | server.py:396 | cid: ipv4:10.1.205.37:54878 - train + comm: 23.1903s - train: 23.2162s
2023-03-02T01:59:01.413305847+09:00 INFO flwr 2023-03-01 16:59:01,412 | server.py:396 | cid: ipv4:10.1.205.27:47688 - train + comm: 23.5347s - train: 23.5410s
2023-03-02T01:59:03.665453748+09:00 INFO flwr 2023-03-01 16:59:03,665 | server.py:396 | cid: ipv4:10.1.51.134:48256 - train + comm: 25.7872s - train: 12.2376s
2023-03-02T01:59:06.361920505+09:00 INFO flwr 2023-03-01 16:59:06,361 | server.py:396 | cid: ipv4:10.1.51.242:45550 - train + comm: 28.4836s - train: 28.4809s
2023-03-02T01:59:06.398513933+09:00 INFO flwr 2023-03-01 16:59:06,398 | server.py:396 | cid: ipv4:10.1.196.112:40734 - train + comm: 28.5201s - train: 28.5014s
2023-03-02T01:59:06.758337661+09:00 INFO flwr 2023-03-01 16:59:06,758 | server.py:396 | cid: ipv4:10.1.196.83:51552 - train + comm: 28.8800s - train: 28.9060s
2023-03-02T01:59:06.956266055+09:00 INFO flwr 2023-03-01 16:59:06,956 | server.py:396 | cid: ipv4:10.1.51.172:58394 - train + comm: 29.0779s - train: 29.0805s
2023-03-02T01:59:07.221942770+09:00 INFO flwr 2023-03-01 16:59:07,221 | server.py:396 | cid: ipv4:10.1.196.98:36404 - train + comm: 29.3436s - train: 29.3565s
2023-03-02T01:59:07.222570551+09:00 INFO flwr 2023-03-01 16:59:07,222 | server.py:396 | cid: ipv4:10.1.196.96:53862 - train + comm: 29.3442s - train: 29.3443s
2023-03-02T01:59:07.688840910+09:00 INFO flwr 2023-03-01 16:59:07,688 | server.py:396 | cid: ipv4:10.1.196.118:53892 - train + comm: 29.8105s - train: 29.7908s
2023-03-02T01:59:07.791592843+09:00 INFO flwr 2023-03-01 16:59:07,791 | server.py:396 | cid: ipv4:10.1.196.76:39370 - train + comm: 29.9131s - train: 29.9320s
2023-03-02T01:59:08.378857835+09:00 INFO flwr 2023-03-01 16:59:08,378 | server.py:396 | cid: ipv4:10.1.51.241:34182 - train + comm: 30.5004s - train: 10.5621s
2023-03-02T01:59:12.780697399+09:00 INFO flwr 2023-03-01 16:59:12,780 | server.py:396 | cid: ipv4:10.1.205.62:42102 - train + comm: 34.9024s - train: 15.2919s
2023-03-02T01:59:15.919542745+09:00 INFO flwr 2023-03-01 16:59:15,919 | server.py:396 | cid: ipv4:10.1.205.1:57490 - train + comm: 38.0411s - train: 14.8583s
2023-03-02T01:59:15.923427899+09:00 INFO flwr 2023-03-01 16:59:15,923 | server.py:396 | cid: ipv4:10.1.205.47:36958 - train + comm: 38.0452s - train: 15.1449s
2023-03-02T01:59:16.692698213+09:00 INFO flwr 2023-03-01 16:59:16,692 | server.py:396 | cid: ipv4:10.1.196.97:60012 - train + comm: 38.8142s - train: 18.9550s
2023-03-02T01:59:17.432799068+09:00 INFO flwr 2023-03-01 16:59:17,432 | server.py:396 | cid: ipv4:10.1.205.14:35002 - train + comm: 39.5545s - train: 39.5520s
2023-03-02T01:59:18.128626443+09:00 INFO flwr 2023-03-01 16:59:18,128 | server.py:396 | cid: ipv4:10.1.205.22:33908 - train + comm: 40.2502s - train: 40.2490s
2023-03-02T01:59:18.134096929+09:00 INFO flwr 2023-03-01 16:59:18,133 | server.py:396 | cid: ipv4:10.1.205.3:54410 - train + comm: 40.2558s - train: 40.2566s
2023-03-02T01:59:18.349505212+09:00 INFO flwr 2023-03-01 16:59:18,349 | server.py:396 | cid: ipv4:10.1.205.48:50530 - train + comm: 40.4711s - train: 40.4676s
2023-03-02T01:59:18.514220501+09:00 INFO flwr 2023-03-01 16:59:18,514 | server.py:396 | cid: ipv4:10.1.205.60:33862 - train + comm: 40.6359s - train: 40.6643s
2023-03-02T01:59:18.839296664+09:00 INFO flwr 2023-03-01 16:59:18,839 | server.py:396 | cid: ipv4:10.1.205.41:57588 - train + comm: 40.9610s - train: 40.9669s
2023-03-02T01:59:19.252685088+09:00 INFO flwr 2023-03-01 16:59:19,252 | server.py:396 | cid: ipv4:10.1.205.40:51312 - train + comm: 41.3744s - train: 21.1354s
2023-03-02T01:59:20.193135481+09:00 INFO flwr 2023-03-01 16:59:20,192 | server.py:396 | cid: ipv4:10.1.196.110:60332 - train + comm: 42.3147s - train: 19.2541s
2023-03-02T01:59:21.241539201+09:00 INFO flwr 2023-03-01 16:59:21,241 | server.py:396 | cid: ipv4:10.1.196.123:53106 - train + comm: 43.3631s - train: 27.1939s
2023-03-02T01:59:26.897342883+09:00 INFO flwr 2023-03-01 16:59:26,896 | server.py:396 | cid: ipv4:10.1.196.87:52382 - train + comm: 49.0187s - train: 29.3784s
2023-03-02T01:59:27.710642999+09:00 INFO flwr 2023-03-01 16:59:27,710 | server.py:396 | cid: ipv4:10.1.196.116:59962 - train + comm: 49.8320s - train: 49.8340s
2023-03-02T01:59:28.613542362+09:00 INFO flwr 2023-03-01 16:59:28,613 | server.py:396 | cid: ipv4:10.1.196.122:45968 - train + comm: 50.7351s - train: 50.7308s
2023-03-02T01:59:29.801987657+09:00 INFO flwr 2023-03-01 16:59:29,801 | server.py:396 | cid: ipv4:10.1.196.70:36628 - train + comm: 51.9236s - train: 51.9412s
2023-03-02T01:59:30.104480956+09:00 INFO flwr 2023-03-01 16:59:30,104 | server.py:396 | cid: ipv4:10.1.196.121:49266 - train + comm: 52.2261s - train: 52.2405s
2023-03-02T01:59:43.900265559+09:00 INFO flwr 2023-03-01 16:59:43,900 | server.py:396 | cid: ipv4:10.1.196.106:33050 - train + comm: 66.0218s - train: 49.3872s
2023-03-02T02:00:40.018667494+09:00 INFO flwr 2023-03-01 17:00:40,018 | server.py:396 | cid: ipv4:10.1.205.34:55190 - train + comm: 122.1400s - train: 102.4746s
2023-03-02T02:00:40.022139600+09:00 DEBUG flwr 2023-03-01 17:00:40,021 | server.py:257 | fit_round 8 received 44 results and 0 failures
2023-03-02T02:00:40.122776565+09:00 DEBUG flwr 2023-03-01 17:00:40,122 | server.py:184 | evaluate_round 8: strategy sampled 44 clients (out of 50)
2023-03-02T02:01:43.813778434+09:00 DEBUG flwr 2023-03-01 17:01:43,813 | server.py:198 | evaluate_round 8 received 44 results and 0 failures
2023-03-02T02:01:43.814288594+09:00 DEBUG flwr 2023-03-01 17:01:43,814 | server.py:243 | fit_round 9: strategy sampled 43 clients (out of 50)
2023-03-02T02:01:56.282764197+09:00 INFO flwr 2023-03-01 17:01:56,282 | server.py:396 | cid: ipv4:10.1.51.134:48256 - train + comm: 12.4352s - train: 12.4483s
2023-03-02T02:01:56.380673220+09:00 INFO flwr 2023-03-01 17:01:56,380 | server.py:396 | cid: ipv4:10.1.51.239:45176 - train + comm: 12.5332s - train: 12.5387s
2023-03-02T02:02:00.760241733+09:00 INFO flwr 2023-03-01 17:02:00,760 | server.py:396 | cid: ipv4:10.1.51.240:50926 - train + comm: 16.9127s - train: 16.9229s
2023-03-02T02:02:02.300844183+09:00 INFO flwr 2023-03-01 17:02:02,300 | server.py:396 | cid: ipv4:10.1.205.35:46530 - train + comm: 18.4532s - train: 18.4564s
2023-03-02T02:02:02.322796594+09:00 INFO flwr 2023-03-01 17:02:02,322 | server.py:396 | cid: ipv4:10.1.205.62:42102 - train + comm: 18.4751s - train: 18.4698s
2023-03-02T02:02:02.428327202+09:00 INFO flwr 2023-03-01 17:02:02,426 | server.py:396 | cid: ipv4:10.1.205.13:49850 - train + comm: 18.5796s - train: 18.6015s
2023-03-02T02:02:02.583594138+09:00 INFO flwr 2023-03-01 17:02:02,583 | server.py:396 | cid: ipv4:10.1.205.1:57490 - train + comm: 18.7360s - train: 18.7296s
2023-03-02T02:02:03.114628031+09:00 INFO flwr 2023-03-01 17:02:03,114 | server.py:396 | cid: ipv4:10.1.196.90:51618 - train + comm: 19.2669s - train: 19.2461s
2023-03-02T02:02:03.609705737+09:00 INFO flwr 2023-03-01 17:02:03,609 | server.py:396 | cid: ipv4:10.1.196.110:60332 - train + comm: 19.7621s - train: 19.7633s
2023-03-02T02:02:03.981037880+09:00 INFO flwr 2023-03-01 17:02:03,980 | server.py:396 | cid: ipv4:10.1.196.100:55374 - train + comm: 20.1335s - train: 20.1401s
2023-03-02T02:02:08.466318821+09:00 INFO flwr 2023-03-01 17:02:08,466 | server.py:396 | cid: ipv4:10.1.205.43:56106 - train + comm: 24.6188s - train: 24.6293s
2023-03-02T02:02:08.638996628+09:00 INFO flwr 2023-03-01 17:02:08,638 | server.py:396 | cid: ipv4:10.1.205.32:56450 - train + comm: 24.7915s - train: 24.7952s
2023-03-02T02:02:08.680887344+09:00 INFO flwr 2023-03-01 17:02:08,680 | server.py:396 | cid: ipv4:10.1.205.37:54878 - train + comm: 24.8334s - train: 24.8560s
2023-03-02T02:02:08.707912374+09:00 INFO flwr 2023-03-01 17:02:08,707 | server.py:396 | cid: ipv4:10.1.205.27:47688 - train + comm: 24.8603s - train: 24.8476s
2023-03-02T02:02:08.867971136+09:00 INFO flwr 2023-03-01 17:02:08,867 | server.py:396 | cid: ipv4:10.1.205.10:34352 - train + comm: 25.0205s - train: 25.0140s
2023-03-02T02:02:08.932135005+09:00 INFO flwr 2023-03-01 17:02:08,931 | server.py:396 | cid: ipv4:10.1.205.40:51312 - train + comm: 25.0846s - train: 25.1062s
2023-03-02T02:02:10.991271731+09:00 INFO flwr 2023-03-01 17:02:10,991 | server.py:396 | cid: ipv4:10.1.51.172:58394 - train + comm: 27.1437s - train: 27.1294s
2023-03-02T02:02:11.901412786+09:00 INFO flwr 2023-03-01 17:02:11,901 | server.py:396 | cid: ipv4:10.1.196.87:52382 - train + comm: 28.0538s - train: 28.0296s
2023-03-02T02:02:12.111463879+09:00 INFO flwr 2023-03-01 17:02:12,111 | server.py:396 | cid: ipv4:10.1.196.112:40734 - train + comm: 28.2638s - train: 28.2613s
2023-03-02T02:02:12.122008020+09:00 INFO flwr 2023-03-01 17:02:12,121 | server.py:396 | cid: ipv4:10.1.196.83:51552 - train + comm: 28.2745s - train: 28.2498s
2023-03-02T02:02:12.435129693+09:00 INFO flwr 2023-03-01 17:02:12,434 | server.py:396 | cid: ipv4:10.1.196.123:53106 - train + comm: 28.5875s - train: 28.5758s
2023-03-02T02:02:12.805759784+09:00 INFO flwr 2023-03-01 17:02:12,805 | server.py:396 | cid: ipv4:10.1.196.118:53892 - train + comm: 28.9581s - train: 28.9361s
2023-03-02T02:02:14.559082062+09:00 INFO flwr 2023-03-01 17:02:14,558 | server.py:396 | cid: ipv4:10.1.51.190:45250 - train + comm: 30.7115s - train: 18.1696s
2023-03-02T02:02:15.293121288+09:00 INFO flwr 2023-03-01 17:02:15,292 | server.py:396 | cid: ipv4:10.1.51.241:34182 - train + comm: 31.4456s - train: 11.2892s
2023-03-02T02:02:16.976476068+09:00 INFO flwr 2023-03-01 17:02:16,976 | server.py:396 | cid: ipv4:10.1.205.47:36958 - train + comm: 33.1288s - train: 14.6684s
2023-03-02T02:02:19.871097275+09:00 INFO flwr 2023-03-01 17:02:19,870 | server.py:396 | cid: ipv4:10.1.51.149:60428 - train + comm: 36.0235s - train: 17.5394s
2023-03-02T02:02:21.797314414+09:00 INFO flwr 2023-03-01 17:02:21,796 | server.py:396 | cid: ipv4:10.1.196.119:37544 - train + comm: 37.9496s - train: 19.3491s
2023-03-02T02:02:21.973276184+09:00 INFO flwr 2023-03-01 17:02:21,973 | server.py:396 | cid: ipv4:10.1.196.97:60012 - train + comm: 38.1257s - train: 19.3754s
2023-03-02T02:02:24.240818211+09:00 INFO flwr 2023-03-01 17:02:24,240 | server.py:396 | cid: ipv4:10.1.205.60:33862 - train + comm: 40.3932s - train: 40.4047s
2023-03-02T02:02:24.348906006+09:00 INFO flwr 2023-03-01 17:02:24,348 | server.py:396 | cid: ipv4:10.1.205.14:35002 - train + comm: 40.5014s - train: 40.5209s
2023-03-02T02:02:24.650855586+09:00 INFO flwr 2023-03-01 17:02:24,650 | server.py:396 | cid: ipv4:10.1.196.96:53862 - train + comm: 40.8033s - train: 28.3445s
2023-03-02T02:02:24.727417740+09:00 INFO flwr 2023-03-01 17:02:24,727 | server.py:396 | cid: ipv4:10.1.205.48:50530 - train + comm: 40.8799s - train: 40.8921s
2023-03-02T02:02:24.810539603+09:00 INFO flwr 2023-03-01 17:02:24,810 | server.py:396 | cid: ipv4:10.1.205.41:57588 - train + comm: 40.9630s - train: 40.9839s
2023-03-02T02:02:24.839057256+09:00 INFO flwr 2023-03-01 17:02:24,838 | server.py:396 | cid: ipv4:10.1.205.22:33908 - train + comm: 40.9915s - train: 40.9969s
2023-03-02T02:02:24.928361826+09:00 INFO flwr 2023-03-01 17:02:24,928 | server.py:396 | cid: ipv4:10.1.205.3:54410 - train + comm: 41.0808s - train: 41.0905s
2023-03-02T02:02:27.941412042+09:00 INFO flwr 2023-03-01 17:02:27,940 | server.py:396 | cid: ipv4:10.1.196.76:39370 - train + comm: 44.0936s - train: 27.1632s
2023-03-02T02:02:30.784416061+09:00 INFO flwr 2023-03-01 17:02:30,784 | server.py:396 | cid: ipv4:10.1.51.242:45550 - train + comm: 46.9367s - train: 27.1654s
2023-03-02T02:02:31.093816540+09:00 INFO flwr 2023-03-01 17:02:31,093 | server.py:396 | cid: ipv4:10.1.196.98:36404 - train + comm: 47.2462s - train: 27.9634s
2023-03-02T02:02:33.421436484+09:00 INFO flwr 2023-03-01 17:02:33,421 | server.py:396 | cid: ipv4:10.1.196.116:59962 - train + comm: 49.5737s - train: 49.5689s
2023-03-02T02:02:34.505227828+09:00 INFO flwr 2023-03-01 17:02:34,504 | server.py:396 | cid: ipv4:10.1.196.70:36628 - train + comm: 50.6576s - train: 50.6369s
2023-03-02T02:02:34.731732692+09:00 INFO flwr 2023-03-01 17:02:34,731 | server.py:396 | cid: ipv4:10.1.196.122:45968 - train + comm: 50.8842s - train: 50.8968s
2023-03-02T02:02:34.732720037+09:00 INFO flwr 2023-03-01 17:02:34,732 | server.py:396 | cid: ipv4:10.1.196.121:49266 - train + comm: 50.8852s - train: 50.8665s
2023-03-02T02:02:55.614349635+09:00 INFO flwr 2023-03-01 17:02:55,614 | server.py:396 | cid: ipv4:10.1.196.106:33050 - train + comm: 71.7667s - train: 47.1347s
2023-03-02T02:02:55.617331161+09:00 DEBUG flwr 2023-03-01 17:02:55,617 | server.py:257 | fit_round 9 received 43 results and 0 failures
2023-03-02T02:02:55.701454829+09:00 DEBUG flwr 2023-03-01 17:02:55,701 | server.py:184 | evaluate_round 9: strategy sampled 43 clients (out of 50)
2023-03-02T02:03:26.226686982+09:00 DEBUG flwr 2023-03-01 17:03:26,226 | server.py:198 | evaluate_round 9 received 43 results and 0 failures
2023-03-02T02:03:26.227033110+09:00 DEBUG flwr 2023-03-01 17:03:26,226 | server.py:243 | fit_round 10: strategy sampled 42 clients (out of 50)
2023-03-02T02:03:40.069574711+09:00 INFO flwr 2023-03-01 17:03:40,069 | server.py:396 | cid: ipv4:10.1.51.239:45176 - train + comm: 13.8086s - train: 13.8306s
